thiswell,hiswell,Reward,match,session,rat,prefer,Switch
2,2,0,1,21,103,1,0
1,1,1,1,21,103,1,0
3,3,0,1,21,103,1,0
2,1,0,0,21,103,0,0
3,1,0,0,21,103,0,0
2,2,0,1,21,103,1,0
1,1,1,1,21,103,1,0
3,3,1,1,21,103,1,0
2,2,0,1,21,103,1,0
1,3,0,0,21,103,0,0
2,2,1,1,21,103,1,0
2,1,0,0,21,103,0,0
2,3,0,0,21,103,0,0
1,3,0,0,21,103,0,0
3,2,0,0,21,103,0,0
2,1,0,0,21,103,0,0
1,3,0,0,21,103,0,0
3,2,0,0,21,103,0,0
2,1,0,0,21,103,0,0
1,3,0,0,21,103,0,0
2,2,1,1,21,103,1,0
2,2,1,1,21,103,1,0
3,3,1,1,21,103,1,0
2,2,0,1,21,103,1,0
1,1,1,1,21,103,1,0
2,2,0,1,21,103,1,0
1,1,1,1,21,103,1,0
2,2,0,1,21,103,1,0
1,1,1,1,21,103,1,0
2,1,0,0,21,103,0,0
1,3,0,0,21,103,0,0
2,2,0,1,21,103,1,0
1,1,1,1,21,103,1,0
1,1,1,1,21,103,1,0
3,3,1,1,21,103,1,0
2,2,1,1,21,103,1,0
1,1,0,1,21,103,1,0
3,3,1,1,21,103,1,0
2,2,1,1,21,103,1,0
3,3,1,1,21,103,1,0
3,3,0,0,21,103,1,0
2,2,1,1,21,103,1,0
1,1,1,1,21,103,1,0
2,2,1,1,21,103,1,0
1,1,0,1,21,103,1,0
3,3,1,1,21,103,1,0
2,2,0,1,21,103,1,0
1,1,1,1,21,103,1,0
2,NaN,0,0,22,103,0,0
3,1,0,0,22,103,0,0
1,2,0,0,22,103,0,0
2,3,0,0,22,103,0,0
3,1,0,0,22,103,0,0
3,3,0,1,22,103,1,0
1,1,1,1,22,103,1,0
3,3,1,1,22,103,1,0
1,1,1,1,22,103,1,0
3,3,1,1,22,103,1,0
1,1,0,1,22,103,1,0
3,3,0,1,22,103,1,0
1,1,1,1,22,103,1,0
1,1,1,1,22,103,1,0
1,1,0,1,22,103,1,0
2,2,1,1,22,103,1,0
2,3,0,0,22,103,0,0
3,1,0,0,22,103,0,0
1,1,0,0,22,103,1,0
2,2,0,0,22,103,1,0
3,1,0,0,22,103,0,0
1,2,0,0,22,103,0,0
1,2,0,0,22,103,0,0
1,1,0,1,22,103,1,0
1,1,1,1,22,103,1,0
2,2,0,1,22,103,1,0
3,3,1,1,22,103,1,0
1,1,1,1,22,103,1,0
1,1,0,1,22,103,1,0
3,3,1,1,22,103,1,0
1,1,0,1,22,103,1,0
2,2,1,1,22,103,1,0
1,1,0,1,22,103,1,0
2,2,1,1,22,103,1,0
1,1,0,1,22,103,1,0
2,2,0,1,22,103,1,0
1,1,1,1,22,103,1,0
2,2,0,1,22,103,1,0
3,3,1,1,22,103,1,0
1,1,0,1,22,103,1,0
2,2,1,1,22,103,1,0
3,3,1,1,22,103,1,0
1,1,1,1,22,103,1,0
2,2,0,1,22,103,1,0
1,1,0,1,22,103,1,0
1,2,0,0,22,103,0,0
2,3,0,0,22,103,0,0
1,1,1,1,22,103,1,0
3,NaN,0,0,23,103,0,0
1,1,0,1,23,103,1,0
1,1,1,1,23,103,1,0
3,3,1,1,23,103,1,0
2,2,1,1,23,103,1,0
2,3,0,0,23,103,0,0
2,2,1,1,23,103,1,0
1,3,0,0,23,103,0,0
1,1,1,1,23,103,1,0
2,1,0,0,23,103,0,0
1,1,0,1,23,103,1,0
2,1,0,0,23,103,0,0
1,1,0,0,23,103,1,0
3,3,0,1,23,103,1,0
2,1,0,0,23,103,0,0
2,2,1,1,23,103,1,0
1,1,1,1,23,103,1,0
2,2,0,1,23,103,1,0
1,1,1,1,23,103,1,0
2,1,0,0,23,103,0,0
3,2,0,0,23,103,0,0
2,2,0,1,23,103,1,0
1,3,0,0,23,103,0,0
2,2,1,1,23,103,1,0
3,2,0,0,23,103,0,0
2,1,0,0,23,103,0,0
1,1,0,1,23,103,1,0
2,1,0,0,23,103,0,0
3,2,0,0,23,103,0,0
1,NaN,0,0,24,103,0,0
1,1,0,1,24,103,1,0
2,2,1,1,24,103,1,0
3,3,1,1,24,103,1,0
1,1,0,1,24,103,1,0
2,2,1,1,24,103,1,0
2,3,0,0,24,103,0,0
3,3,0,0,24,103,1,0
1,2,0,0,24,103,0,0
2,3,0,0,24,103,0,0
3,1,0,0,24,103,0,0
2,2,0,1,24,103,1,0
3,3,1,1,24,103,1,0
1,1,0,1,24,103,1,0
2,3,0,0,24,103,0,0
2,2,1,1,24,103,1,0
1,2,0,0,24,103,0,0
2,3,0,1,24,103,0,0
1,2,0,0,24,103,0,0
2,3,0,0,24,103,0,0
2,2,1,1,24,103,1,0
3,1,0,0,24,103,0,0
3,3,1,1,24,103,1,0
1,1,1,1,24,103,1,0
2,2,0,1,24,103,1,0
3,3,1,1,24,103,1,0
1,1,1,1,24,103,1,0
2,2,0,0,24,103,1,0
3,3,1,1,24,103,1,0
2,3,0,0,24,103,0,0
3,3,0,1,24,103,1,0
1,1,0,1,24,103,1,0
3,3,0,0,24,103,1,0
2,3,0,0,24,103,0,0
3,1,0,0,24,103,0,0
1,1,0,1,24,103,1,0
3,3,0,0,24,103,1,0
3,NaN,0,0,25,103,0,0
1,1,1,1,25,103,1,0
3,2,0,0,25,103,0,0
2,1,0,0,25,103,0,0
1,3,0,0,25,103,0,0
1,1,1,1,25,103,1,0
3,3,1,1,25,103,1,0
2,2,1,1,25,103,1,0
2,2,0,1,25,103,1,0
1,1,1,1,25,103,1,0
1,3,0,1,25,103,0,0
3,3,0,1,25,103,1,0
2,2,1,1,25,103,1,0
3,1,0,0,25,103,0,0
2,1,0,0,25,103,0,0
2,2,1,1,25,103,1,0
3,3,0,1,25,103,1,0
2,2,1,1,25,103,1,0
2,2,0,1,25,103,1,0
2,2,0,1,25,103,1,0
1,3,0,0,25,103,0,0
3,2,0,0,25,103,0,0
2,1,0,0,25,103,0,0
1,1,1,1,25,103,1,0
2,2,1,1,25,103,1,0
1,1,0,1,25,103,1,0
1,1,0,1,25,103,1,0
2,2,1,1,25,103,1,0
1,1,0,1,25,103,1,0
2,2,0,1,25,103,1,0
1,1,1,1,25,103,1,0
2,2,1,1,25,103,1,0
2,2,1,1,25,103,1,0
2,2,0,1,25,103,1,0
2,2,1,1,25,103,1,0
3,3,1,1,25,103,1,0
2,2,1,1,25,103,1,0
3,2,0,0,25,103,0,0
2,1,0,0,25,103,0,0
1,3,0,0,25,103,0,0
3,2,0,0,25,103,0,0
2,1,0,0,25,103,0,0
3,3,1,1,25,103,1,0
2,2,1,1,25,103,1,0
2,NaN,0,0,26,103,0,0
1,1,1,1,26,103,1,0
1,1,1,1,26,103,1,0
2,2,0,1,26,103,1,0
3,3,1,1,26,103,1,0
3,1,0,0,26,103,0,0
1,1,0,1,26,103,1,0
2,2,1,1,26,103,1,0
3,3,0,1,26,103,1,0
1,2,0,0,26,103,0,0
2,2,0,0,26,103,1,0
3,3,0,0,26,103,1,0
3,1,0,0,26,103,0,0
1,1,1,1,26,103,1,0
1,1,0,1,26,103,1,0
2,2,1,1,26,103,1,0
1,1,0,1,26,103,1,0
2,2,0,1,26,103,1,0
3,3,1,1,26,103,1,0
1,1,1,1,26,103,1,0
1,1,1,1,26,103,1,0
2,2,0,1,26,103,1,0
3,1,0,0,26,103,0,0
2,3,0,0,26,103,0,0
3,1,0,0,26,103,0,0
3,1,0,0,26,103,0,0
1,2,0,0,26,103,0,0
3,3,0,1,26,103,1,0
3,NaN,0,0,27,103,0,0
2,1,0,0,27,103,0,0
3,2,0,0,27,103,0,0
1,1,1,1,27,103,1,0
2,2,1,1,27,103,1,0
1,3,0,0,27,103,0,0
2,2,1,1,27,103,1,0
2,2,1,1,27,103,1,0
1,1,1,1,27,103,1,0
3,3,0,1,27,103,1,0
2,2,1,1,27,103,1,0
3,3,1,1,27,103,1,0
2,2,0,1,27,103,1,0
3,3,1,1,27,103,1,0
1,1,1,1,27,103,1,0
2,2,0,1,27,103,1,0
1,1,1,1,27,103,1,0
1,1,1,1,27,103,1,0
3,3,0,1,27,103,1,0
2,2,1,1,27,103,1,0
1,1,1,1,27,103,1,0
1,3,0,0,27,103,0,0
3,2,0,0,27,103,0,0
2,1,0,0,27,103,0,0
1,3,0,0,27,103,0,0
3,2,0,0,27,103,0,0
2,1,0,0,27,103,0,0
2,3,0,0,27,103,0,0
1,3,0,0,27,103,0,0
2,1,0,0,27,103,0,0
1,1,1,1,27,103,1,0
2,2,1,1,27,103,1,0
3,3,0,1,27,103,1,0
2,2,1,1,27,103,1,0
1,1,0,1,27,103,1,0
2,2,0,1,27,103,1,0
1,1,1,1,27,103,1,0
2,2,0,1,27,103,1,0
1,1,1,1,27,103,1,0
1,1,1,1,27,103,1,0
2,2,1,1,27,103,1,0
1,1,0,1,27,103,1,0
3,3,1,1,27,103,1,0
3,3,0,0,27,103,1,0
3,3,1,1,27,103,1,0
2,2,1,1,27,103,1,0
1,1,1,1,27,103,1,0
1,NaN,0,0,28,103,0,0
2,2,1,1,28,103,1,0
1,2,0,0,28,103,0,0
2,2,0,1,28,103,1,0
3,1,0,0,28,103,0,0
1,1,1,1,28,103,1,0
1,1,0,1,28,103,1,0
2,2,1,1,28,103,1,0
2,2,1,1,28,103,1,0
1,1,1,1,28,103,1,0
1,1,0,1,28,103,1,0
2,2,1,1,28,103,1,0
1,1,0,1,28,103,1,0
1,1,1,1,28,103,1,0
3,3,0,1,28,103,1,0
1,1,1,1,28,103,1,0
3,3,1,1,28,103,1,0
1,1,0,1,28,103,1,0
2,2,1,1,28,103,1,0
1,1,1,1,28,103,1,0
2,2,0,1,28,103,1,0
3,3,1,1,28,103,1,0
1,1,1,1,28,103,1,0
1,1,1,1,28,103,1,0
1,1,1,1,28,103,1,0
1,1,1,1,28,103,1,0
1,1,1,1,28,103,1,0
1,1,1,1,28,103,1,0
2,2,0,1,28,103,1,0
1,1,0,0,28,103,1,0
2,2,0,1,28,103,1,0
3,3,0,1,28,103,1,0
2,3,0,0,28,103,0,0
1,1,0,0,29,103,1,0
3,3,0,0,29,103,1,0
2,1,0,0,29,103,0,0
1,1,0,0,29,103,1,0
2,2,1,1,29,103,1,0
2,1,0,0,29,103,0,0
1,1,0,0,29,103,1,0
3,3,1,1,29,103,1,0
2,2,1,1,29,103,1,0
3,2,0,0,29,103,0,0
2,1,0,0,29,103,0,0
1,3,0,0,29,103,0,0
3,2,0,0,29,103,0,0
2,2,0,0,29,103,1,0
1,1,0,1,29,103,1,0
3,3,1,1,29,103,1,0
3,3,1,1,29,103,1,0
3,2,0,0,29,103,0,0
2,1,0,0,29,103,0,0
1,3,0,0,29,103,0,0
3,2,0,0,29,103,0,0
2,1,0,0,29,103,0,0
1,1,0,0,29,103,1,0
2,1,0,0,29,103,0,0
2,2,1,1,29,103,1,0
3,3,0,1,29,103,1,0
3,3,0,1,29,103,1,0
2,2,1,1,29,103,1,0
1,1,0,0,29,103,1,0
3,3,0,1,29,103,1,0
3,3,0,1,29,103,1,0
2,2,1,1,29,103,1,0
2,2,0,1,29,103,1,0
1,1,1,1,29,103,1,0
3,3,0,1,29,103,1,0
2,2,1,1,29,103,1,0
3,3,1,1,29,103,1,0
2,2,1,1,29,103,1,0
1,1,0,0,29,103,1,0
2,1,0,0,29,103,0,0
1,1,0,0,29,103,1,0
2,1,0,0,29,103,0,0
1,1,0,0,29,103,1,0
2,1,0,0,29,103,0,0
1,3,0,0,29,103,0,0
3,3,0,1,29,103,1,0
1,3,0,0,29,103,0,0
1,3,0,0,29,103,0,0
1,NaN,0,0,30,103,0,0
3,2,0,0,30,103,0,0
2,1,0,0,30,103,0,0
1,1,0,0,30,103,1,0
2,2,1,1,30,103,1,0
2,2,1,1,30,103,1,0
3,3,0,1,30,103,1,0
2,2,1,1,30,103,1,0
2,2,1,1,30,103,1,0
2,1,0,0,30,103,0,0
1,1,0,0,30,103,1,0
3,2,0,0,30,103,0,0
2,1,0,0,30,103,0,0
1,1,0,0,30,103,1,0
3,2,0,0,30,103,0,0
2,2,0,1,30,103,1,0
1,1,0,1,30,103,1,0
2,2,1,1,30,103,1,0
3,3,1,1,30,103,1,0
3,3,1,1,30,103,1,0
3,2,0,0,30,103,0,0
2,1,0,0,30,103,0,0
1,3,0,0,30,103,0,0
3,3,1,1,30,103,1,0
1,1,0,1,30,103,1,0
3,3,1,1,30,103,1,0
3,3,1,1,30,103,1,0
2,2,1,1,30,103,1,0
3,3,1,1,30,103,1,0
3,3,1,1,30,103,1,0
1,1,1,1,30,103,1,0
1,1,1,1,30,103,1,0
3,2,0,0,30,103,0,0
2,1,0,0,30,103,0,0
3,3,1,1,30,103,1,0
2,2,1,1,30,103,1,0
2,NaN,0,0,31,103,0,0
2,2,1,1,31,103,1,0
3,3,1,1,31,103,1,0
2,2,0,1,31,103,1,0
1,1,0,0,31,103,1,0
3,3,0,1,31,103,1,0
3,1,0,0,31,103,0,0
1,3,0,0,31,103,0,0
3,2,0,0,31,103,0,0
2,1,0,0,31,103,0,0
2,3,0,0,31,103,0,0
3,3,1,1,31,103,1,0
1,1,1,1,31,103,1,0
3,3,0,0,31,103,1,0
1,1,1,1,31,103,1,0
3,3,1,1,31,103,1,0
1,1,1,1,31,103,1,0
3,3,0,0,31,103,1,0
3,3,1,1,31,103,1,0
1,1,0,1,31,103,1,0
3,3,1,1,31,103,1,0
1,1,1,1,31,103,1,0
1,1,0,0,31,103,1,0
2,2,1,1,31,103,1,0
3,3,0,1,31,103,1,0
2,2,0,1,31,103,1,0
2,1,0,1,31,103,0,0
2,1,0,0,31,103,0,0
1,1,0,0,31,103,1,0
2,1,0,0,31,103,0,0
1,1,0,0,31,103,1,0
1,1,0,0,32,103,1,0
3,3,1,1,32,103,1,0
2,2,0,1,32,103,1,0
1,3,0,0,32,103,0,0
2,3,0,0,32,103,0,0
2,2,1,1,32,103,1,0
1,1,0,1,32,103,1,0
3,3,1,1,32,103,1,0
2,1,0,0,32,103,0,0
1,3,1,1,32,103,0,0
2,2,0,1,32,103,1,0
1,1,1,1,32,103,1,0
3,3,1,1,32,103,1,0
1,1,0,1,32,103,1,0
3,3,1,1,32,103,1,0
1,1,0,1,32,103,1,0
3,3,1,1,32,103,1,0
2,2,0,1,32,103,1,0
3,3,0,1,32,103,1,0
2,1,0,0,32,103,0,0
1,3,0,0,32,103,0,0
3,3,0,0,32,103,1,0
2,1,0,0,32,103,0,0
1,3,0,0,32,103,0,0
3,2,0,0,32,103,0,0
2,1,0,0,32,103,0,0
2,2,0,1,32,103,1,0
1,1,1,1,32,103,1,0
1,1,1,1,32,103,1,0
3,3,1,1,32,103,1,0
2,2,0,1,32,103,1,0
3,3,1,1,32,103,1,0
1,1,1,1,32,103,1,0
3,3,0,0,32,103,1,0
1,1,0,1,32,103,1,0
3,3,1,1,32,103,1,0
2,2,1,1,32,103,1,0
2,2,0,1,32,103,1,0
2,2,0,1,32,103,1,0
1,1,1,1,32,103,1,0
1,1,0,1,32,103,1,0
3,3,1,1,32,103,1,0
1,1,1,1,32,103,1,0
1,1,1,1,32,103,1,0
2,2,0,1,32,103,1,0
3,3,0,1,32,103,1,0
2,1,0,0,32,103,0,0
1,3,0,0,32,103,0,0
3,2,0,0,32,103,0,0
3,1,0,0,32,103,0,0
2,1,0,0,32,103,0,0
1,1,0,1,32,103,1,0
1,NaN,0,0,33,103,0,0
2,2,0,1,33,103,1,0
3,3,0,0,33,103,1,0
1,2,0,0,33,103,0,0
1,1,1,1,33,103,1,0
1,1,1,1,33,103,1,0
3,3,0,1,33,103,1,0
1,1,1,1,33,103,1,0
1,1,0,1,33,103,1,0
1,1,0,1,33,103,1,0
2,2,1,1,33,103,1,0
1,1,0,1,33,103,1,0
2,2,1,1,33,103,1,0
1,1,1,1,33,103,1,0
1,1,0,0,33,103,1,0
1,1,1,1,33,103,1,0
1,1,0,1,33,103,1,0
2,2,1,1,33,103,1,0
3,3,0,1,33,103,1,0
1,2,0,0,33,103,0,0
3,1,0,0,33,103,0,0
1,1,0,0,33,103,1,0
3,1,0,0,33,103,0,0
2,3,0,0,33,103,0,0
3,3,0,0,33,103,1,0
3,1,0,0,33,103,0,0
1,2,0,0,33,103,0,0
2,3,0,0,33,103,0,0
3,3,0,0,33,103,1,0
3,NaN,0,0,34,103,0,0
2,2,0,0,34,103,1,0
1,1,0,1,34,103,1,0
3,3,0,1,34,103,1,0
2,1,0,0,34,103,0,0
1,1,1,1,34,103,1,0
1,1,0,1,34,103,1,0
3,2,0,0,34,103,0,0
3,1,0,0,34,103,0,0
2,1,0,0,34,103,0,0
1,1,0,1,34,103,1,0
2,2,0,1,34,103,1,0
1,1,1,1,34,103,1,0
2,2,1,1,34,103,1,0
1,1,0,0,34,103,1,0
1,1,1,1,34,103,1,0
2,2,1,1,34,103,1,0
1,1,1,1,34,103,1,0
1,1,1,1,34,103,1,0
1,1,1,1,34,103,1,0
1,3,0,0,34,103,0,0
3,2,0,0,34,103,0,0
2,1,0,0,34,103,0,0
1,3,0,0,34,103,0,0
3,3,0,0,34,103,1,0
1,1,0,0,34,103,1,0
3,3,1,1,34,103,1,0
1,3,0,0,34,103,0,0
3,3,0,0,34,103,1,0
3,3,0,0,34,103,1,0
2,2,0,0,35,103,1,0
2,3,0,0,35,103,0,0
3,1,0,0,35,103,0,0
2,2,1,1,35,103,1,0
1,2,0,0,35,103,0,0
2,2,1,1,35,103,1,0
2,2,0,1,35,103,1,0
3,3,1,1,35,103,1,0
1,1,0,1,35,103,1,0
2,2,1,1,35,103,1,0
1,1,1,1,35,103,1,0
2,2,0,1,35,103,1,0
3,1,0,0,35,103,0,0
1,2,0,0,35,103,0,0
2,2,0,1,35,103,1,0
3,3,1,1,35,103,1,0
1,1,0,1,35,103,1,0
2,3,0,0,35,103,0,0
2,2,1,1,35,103,1,0
2,2,0,1,35,103,1,0
1,1,1,1,35,103,1,0
1,2,0,0,35,103,0,0
2,3,0,0,35,103,0,0
3,3,0,0,35,103,1,0
1,1,0,0,35,103,1,0
2,2,0,0,35,103,1,0
1,1,0,0,35,103,1,0
1,1,0,0,35,103,1,0
2,2,1,1,36,103,1,0
1,1,1,1,36,103,1,0
2,2,1,1,36,103,1,0
1,1,0,1,36,103,1,0
3,3,1,1,36,103,1,0
3,3,0,0,36,103,1,0
1,1,1,1,36,103,1,0
2,2,1,1,36,103,1,0
1,1,0,1,36,103,1,0
3,3,1,1,36,103,1,0
1,1,0,1,36,103,1,0
3,3,1,1,36,103,1,0
2,2,1,1,36,103,1,0
1,1,1,1,36,103,1,0
2,2,1,1,36,103,1,0
1,1,1,1,36,103,1,0
2,2,0,1,36,103,1,0
1,1,0,0,36,103,1,0
3,3,0,1,36,103,1,0
2,1,0,0,36,103,0,0
2,2,0,0,36,103,1,0
2,2,1,1,36,103,1,0
3,3,1,1,36,103,1,0
1,1,1,1,36,103,1,0
2,2,1,1,36,103,1,0
1,1,0,1,36,103,1,0
3,3,1,1,36,103,1,0
1,1,1,1,36,103,1,0
3,3,0,1,36,103,1,0
2,2,1,1,36,103,1,0
1,1,1,1,36,103,1,0
3,3,1,1,36,103,1,0
2,2,0,1,36,103,1,0
1,1,1,1,36,103,1,0
3,3,1,1,36,103,1,0
2,2,0,1,36,103,1,0
1,1,1,1,36,103,1,0
1,1,1,1,36,103,1,0
3,2,0,0,36,103,0,0
3,3,1,1,36,103,1,0
3,3,0,1,36,103,1,0
2,2,1,1,36,103,1,0
3,3,0,1,36,103,1,0
2,2,1,1,36,103,1,0
2,2,1,1,36,103,1,0
3,3,1,1,36,103,1,0
1,1,1,1,36,103,1,0
3,3,1,1,36,103,1,0
1,1,1,1,36,103,1,0
3,3,1,1,36,103,1,0
2,2,0,1,36,103,1,0
1,1,1,1,36,103,1,0
3,3,1,1,36,103,1,0
1,1,1,1,36,103,1,0
1,3,0,0,36,103,0,0
3,3,0,0,36,103,1,0
2,2,1,1,36,103,1,0
3,2,0,0,36,103,0,0
2,NaN,0,0,37,103,0,0
1,1,1,1,37,103,1,0
1,1,0,0,37,103,1,0
2,3,0,0,37,103,0,0
3,1,0,0,37,103,0,0
1,2,0,0,37,103,0,0
2,3,0,0,37,103,0,0
1,1,1,1,37,103,1,0
2,2,0,1,37,103,1,0
1,2,1,1,37,103,0,0
3,3,0,1,37,103,1,0
1,2,0,0,37,103,0,0
1,1,0,0,37,103,1,0
3,1,0,0,37,103,0,0
1,1,0,0,37,103,1,0
2,2,1,1,37,103,1,0
1,2,0,0,37,103,0,0
2,2,0,0,37,103,1,0
2,3,0,0,37,103,0,0
3,3,0,0,37,103,1,0
3,3,1,1,38,103,1,0
2,1,0,0,38,103,0,0
1,1,1,1,38,103,1,0
3,3,1,1,38,103,1,0
1,1,1,1,38,103,1,0
1,1,0,1,38,103,1,0
3,2,0,0,38,103,0,0
2,1,0,0,38,103,0,0
1,3,0,0,38,103,0,0
2,1,0,0,38,103,0,0
1,1,0,1,38,103,1,0
1,1,1,1,38,103,1,0
3,3,0,1,38,103,1,0
2,2,1,1,38,103,1,0
2,2,0,1,38,103,1,0
1,1,1,1,38,103,1,0
2,2,1,1,38,103,1,0
1,1,1,1,38,103,1,0
2,2,1,1,38,103,1,0
2,2,1,1,38,103,1,0
3,3,1,1,38,103,1,0
2,2,0,1,38,103,1,0
3,3,1,1,38,103,1,0
2,2,1,1,38,103,1,0
3,3,0,1,38,103,1,0
2,2,1,1,38,103,1,0
2,2,0,1,38,103,1,0
1,1,1,1,38,103,1,0
2,2,0,1,38,103,1,0
1,1,1,1,38,103,1,0
2,1,0,0,38,103,0,0
1,1,0,1,38,103,1,0
3,3,1,1,38,103,1,0
2,2,1,1,38,103,1,0
1,1,0,1,38,103,1,0
2,2,1,1,38,103,1,0
3,3,1,1,38,103,1,0
1,1,1,1,38,103,1,0
2,2,0,1,38,103,1,0
1,1,1,1,38,103,1,0
2,2,1,1,38,103,1,0
2,2,1,1,38,103,1,0
1,1,0,1,38,103,1,0
1,3,0,0,38,103,0,0
2,1,0,0,38,103,0,0
1,3,0,0,38,103,0,0
1,NaN,0,0,39,103,0,0
1,1,0,0,39,103,1,0
3,1,0,0,39,103,0,0
1,2,0,0,39,103,0,0
1,1,0,1,39,103,1,0
2,2,1,1,39,103,1,0
1,2,0,0,39,103,0,0
1,1,1,1,39,103,1,0
1,1,1,1,39,103,1,0
1,1,0,1,39,103,1,0
2,2,0,0,39,103,1,0
3,3,1,1,39,103,1,0
1,1,0,1,39,103,1,0
2,2,1,1,39,103,1,0
1,1,1,1,39,103,1,0
1,1,0,1,39,103,1,0
1,1,1,1,39,103,1,0
3,1,0,0,39,103,0,0
1,2,0,0,39,103,0,0
3,1,0,0,39,103,0,0
1,2,0,0,39,103,0,0
3,3,0,0,39,103,1,0
2,1,0,0,39,103,0,0
1,1,0,0,39,103,1,0
3,3,1,1,40,103,1,0
1,1,0,1,40,103,1,0
1,1,0,1,40,103,1,0
3,3,1,1,40,103,1,0
1,3,0,0,40,103,0,0
2,1,0,0,40,103,0,0
2,1,0,0,40,103,0,0
2,2,1,1,40,103,1,0
2,2,1,1,40,103,1,0
2,2,1,1,40,103,1,0
2,2,0,1,40,103,1,0
1,1,0,0,40,103,1,0
3,3,1,1,40,103,1,0
1,1,1,1,40,103,1,0
1,3,0,0,40,103,0,0
3,3,0,1,40,103,1,0
2,2,0,1,40,103,1,0
1,1,1,1,40,103,1,0
2,2,1,1,40,103,1,0
1,1,0,1,40,103,1,0
3,3,1,1,40,103,1,0
1,1,0,1,40,103,1,0
3,3,1,1,40,103,1,0
1,1,0,1,40,103,1,0
3,3,1,1,40,103,1,0
2,2,1,1,40,103,1,0
1,1,0,1,40,103,1,0
2,2,0,1,40,103,1,0
1,1,1,1,40,103,1,0
2,2,0,1,40,103,1,0
1,1,1,1,40,103,1,0
2,2,0,1,40,103,1,0
1,1,1,1,40,103,1,0
2,2,1,1,40,103,1,0
2,2,1,1,40,103,1,0
1,1,0,1,40,103,1,0
3,3,1,1,40,103,1,0
1,1,1,1,40,103,1,0
2,2,1,1,40,103,1,0
2,2,0,1,40,103,1,0
3,3,0,0,40,103,1,0
1,1,0,1,40,103,1,0
2,2,1,1,40,103,1,0
1,1,0,0,40,103,1,0
2,2,0,0,41,103,1,0
1,3,0,0,41,103,0,0
2,3,0,0,41,103,0,0
2,1,0,0,41,103,0,0
1,3,0,0,41,103,0,0
3,2,0,0,41,103,0,0
2,1,0,0,41,103,0,0
1,1,0,1,41,103,1,0
3,3,1,1,41,103,1,0
2,2,1,1,41,103,1,0
2,2,1,1,41,103,1,0
2,2,0,1,41,103,1,0
1,1,1,1,41,103,1,0
1,1,1,1,41,103,1,0
3,3,0,1,41,103,1,0
2,2,1,1,41,103,1,0
2,2,0,1,41,103,1,0
1,1,1,1,41,103,1,0
1,1,1,1,41,103,1,0
2,2,1,1,41,103,1,0
2,2,1,1,41,103,1,0
3,3,1,1,41,103,1,0
2,2,1,1,41,103,1,0
2,3,0,1,41,103,0,0
2,2,0,1,41,103,1,0
1,1,1,1,41,103,1,0
2,2,1,1,41,103,1,0
3,3,1,1,41,103,1,0
2,2,1,1,41,103,1,0
1,1,1,1,41,103,1,0
3,2,0,0,41,103,0,0
1,3,0,0,41,103,0,0
2,2,0,1,41,103,1,0
1,1,0,1,41,103,1,0
3,3,1,1,41,103,1,0
2,2,1,1,41,103,1,0
1,1,1,1,41,103,1,0
3,3,0,0,42,103,1,0
2,1,0,0,42,103,0,0
1,3,0,0,42,103,0,0
3,3,0,0,42,103,1,0
2,1,0,0,42,103,0,0
1,1,0,1,42,103,1,0
1,1,0,1,42,103,1,0
3,3,1,1,42,103,1,0
2,2,0,1,42,103,1,0
1,1,1,1,42,103,1,0
2,2,0,1,42,103,1,0
1,1,1,1,42,103,1,0
2,2,1,1,42,103,1,0
1,1,1,1,42,103,1,0
2,2,0,1,42,103,1,0
1,1,1,1,42,103,1,0
2,2,0,1,42,103,1,0
1,1,0,1,42,103,1,0
2,2,1,1,42,103,1,0
1,1,1,1,42,103,1,0
2,2,0,1,42,103,1,0
1,1,1,1,42,103,1,0
2,2,1,1,42,103,1,0
1,1,0,1,42,103,1,0
2,2,1,1,42,103,1,0
1,1,0,1,42,103,1,0
3,2,0,0,42,103,0,0
2,1,0,0,42,103,0,0
2,2,1,1,42,103,1,0
1,1,0,1,42,103,1,0
2,2,1,1,42,103,1,0
2,2,1,1,42,103,1,0
1,1,0,1,42,103,1,0
2,1,0,0,42,103,0,0
1,3,0,0,42,103,0,0
2,2,0,0,43,103,1,0
3,2,0,0,43,103,0,0
2,2,0,0,43,103,1,0
1,1,0,0,43,103,1,0
2,1,0,0,43,103,0,0
1,1,1,1,43,103,1,0
2,2,1,1,43,103,1,0
2,2,0,1,43,103,1,0
1,1,1,1,43,103,1,0
2,2,1,1,43,103,1,0
1,1,1,1,43,103,1,0
2,2,1,1,43,103,1,0
1,1,1,1,43,103,1,0
2,2,1,1,43,103,1,0
2,2,1,1,43,103,1,0
2,2,0,1,43,103,1,0
1,1,1,1,43,103,1,0
2,2,1,1,43,103,1,0
1,1,1,1,43,103,1,0
2,2,0,0,43,103,1,0
1,1,1,1,43,103,1,0
2,2,0,1,43,103,1,0
1,1,1,1,43,103,1,0
2,2,1,1,43,103,1,0
2,2,0,1,43,103,1,0
2,2,0,1,43,103,1,0
1,1,1,1,43,103,1,0
2,2,0,0,43,103,1,0
1,3,0,0,43,103,0,0
2,1,0,0,43,103,0,0
1,3,0,0,43,103,0,0
2,2,0,0,43,103,1,0
1,1,0,0,43,103,1,0
1,NaN,0,0,44,103,0,0
3,2,0,0,44,103,0,0
1,2,0,0,44,103,0,0
2,3,0,0,44,103,0,0
3,1,0,0,44,103,0,0
1,2,0,0,44,103,0,0
