thiswell,hiswell,Reward,match,session,rat,prefer,switch
2,1,0,0,25,100,0,1
1,1,0,1,25,100,1,1
3,1,0,0,25,100,0,1
1,1,0,0,25,100,1,0
2,3,0,0,25,100,0,0
3,3,1,1,25,100,1,1
2,2,0,1,25,100,1,0
1,2,0,0,25,100,0,1
2,2,0,0,25,100,1,0
3,1,0,0,25,100,0,0
1,1,1,1,25,100,1,1
3,1,0,0,25,100,0,1
2,2,1,1,25,100,1,1
2,2,0,0,25,100,1,1
1,1,0,1,25,100,1,1
2,2,0,1,25,100,1,0
1,2,0,0,25,100,0,1
2,3,0,0,25,100,0,0
1,1,1,1,25,100,1,1
3,3,1,1,25,100,1,0
2,2,1,1,25,100,1,0
1,1,1,1,25,100,1,0
3,2,0,0,25,100,0,1
2,2,1,1,25,100,1,1
3,1,0,0,25,100,0,1
1,1,0,0,25,100,1,0
2,3,0,0,25,100,0,0
3,3,1,1,25,100,1,1
2,2,0,1,25,100,1,0
1,2,0,0,25,100,0,1
2,2,0,0,25,100,1,0
1,1,1,1,25,100,1,1
2,1,0,0,25,100,0,1
3,3,1,1,25,100,1,1
2,2,1,1,25,100,1,0
1,2,0,0,25,100,0,1
1,1,0,0,25,100,1,0
2,3,0,0,25,100,0,0
3,3,1,1,25,100,1,1
2,2,1,1,25,100,1,0
2,2,0,0,25,100,1,1
1,3,0,0,25,100,0,0
2,3,0,0,25,100,0,0
3,3,0,1,25,100,1,1
1,2,0,0,25,100,0,1
2,2,1,1,25,100,1,1
2,2,0,0,25,100,1,1
1,1,0,1,25,100,1,1
2,3,0,0,25,100,0,1
3,3,1,1,25,100,1,1
2,3,0,0,25,100,0,1
1,2,0,0,25,100,0,0
2,2,0,0,25,100,1,0
1,1,1,1,25,100,1,1
2,1,0,0,25,100,0,1
3,3,0,1,25,100,1,1
1,3,0,0,25,100,0,1
2,2,1,1,25,100,1,1
2,2,0,1,25,100,1,0
2,2,0,0,25,100,1,1
1,1,1,1,25,100,1,1
3,1,0,0,25,100,0,1
2,2,0,1,25,100,1,1
2,2,0,0,25,100,1,1
1,1,1,1,25,100,1,1
2,1,0,0,25,100,0,1
3,3,0,1,25,100,1,1
2,2,1,1,25,100,1,0
3,3,1,1,26,100,1,0
1,1,0,1,26,100,1,0
3,2,0,0,26,100,0,1
2,1,0,0,26,100,0,0
1,2,0,0,26,100,0,0
2,2,0,0,26,100,1,0
3,3,0,1,26,100,1,1
2,1,0,0,26,100,0,1
1,1,1,1,26,100,1,1
2,2,0,1,26,100,1,0
1,3,0,0,26,100,0,1
2,3,0,0,26,100,0,0
3,3,1,1,26,100,1,1
1,1,0,1,26,100,1,0
2,2,1,1,26,100,1,0
1,1,1,1,26,100,1,0
1,1,0,0,26,100,1,1
1,2,0,0,26,100,0,0
2,2,0,1,26,100,1,1
3,3,1,1,26,100,1,0
1,1,0,1,26,100,1,0
3,2,0,0,26,100,0,1
2,2,1,1,26,100,1,1
1,1,0,0,26,100,1,1
3,2,0,0,26,100,0,0
2,2,0,1,26,100,1,1
3,3,1,1,26,100,1,0
1,1,1,1,26,100,1,0
1,1,0,0,26,100,1,1
2,3,0,0,26,100,0,0
3,3,1,1,26,100,1,1
1,1,0,1,26,100,1,0
3,2,0,0,26,100,0,1
2,2,1,1,26,100,1,1
3,2,0,0,26,100,0,1
2,2,0,0,26,100,1,0
2,2,0,0,26,100,1,0
3,3,0,1,26,100,1,1
2,1,0,0,26,100,0,1
1,1,1,1,26,100,1,1
1,2,0,0,26,100,0,1
3,2,0,0,26,100,0,0
1,3,0,0,26,100,0,0
2,3,0,0,26,100,0,0
3,3,0,0,26,100,1,0
2,2,0,1,26,100,1,1
1,1,1,1,26,100,1,0
2,2,1,1,26,100,1,0
2,2,0,0,26,100,1,1
1,3,0,0,26,100,0,0
3,2,0,0,26,100,0,0
1,2,0,0,26,100,0,0
2,3,0,0,27,100,0,0
1,1,1,1,27,100,1,1
2,2,1,1,27,100,1,0
3,2,0,0,27,100,0,1
2,2,0,0,27,100,1,0
1,3,0,0,27,100,0,0
3,3,1,1,27,100,1,1
3,2,0,0,27,100,0,1
2,2,0,0,27,100,1,0
3,2,0,0,27,100,0,0
2,1,0,0,27,100,0,0
1,1,1,1,27,100,1,1
3,2,0,0,27,100,0,1
2,2,0,0,27,100,1,0
1,1,0,1,27,100,1,1
3,3,1,1,27,100,1,0
3,2,0,0,27,100,0,1
1,2,0,0,27,100,0,0
3,3,0,1,27,100,1,1
1,2,0,0,27,100,0,1
3,2,0,0,27,100,0,0
2,2,1,1,27,100,1,1
1,2,0,0,27,100,0,1
2,2,0,0,27,100,1,0
3,3,0,1,27,100,1,1
2,2,0,1,27,100,1,0
2,2,0,0,27,100,1,1
3,1,0,0,27,100,0,0
1,1,1,1,27,100,1,1
2,1,0,0,27,100,0,1
1,3,0,0,27,100,0,0
2,3,0,0,27,100,0,0
3,3,1,1,27,100,1,1
2,2,0,1,27,100,1,0
2,2,0,0,27,100,1,1
1,1,1,1,27,100,1,1
2,1,0,1,27,100,0,0
3,3,1,1,27,100,1,0
1,3,0,0,27,100,0,1
2,2,0,1,27,100,1,1
3,3,1,1,27,100,1,0
1,1,1,1,27,100,1,0
1,2,0,0,27,100,0,1
2,2,0,0,27,100,1,0
2,2,0,1,27,100,1,1
1,1,1,1,27,100,1,0
1,3,0,0,27,100,0,1
2,3,0,0,27,100,0,0
3,3,1,1,27,100,1,1
2,2,0,1,27,100,1,0
3,2,0,0,27,100,0,1
2,1,0,0,27,100,0,0
1,1,1,1,27,100,1,1
2,2,0,0,27,100,1,1
1,1,0,1,27,100,1,1
2,2,0,1,27,100,1,0
2,2,0,0,27,100,1,1
3,1,0,0,27,100,0,0
2,1,0,0,27,100,0,0
1,1,1,1,27,100,1,1
3,3,0,1,27,100,1,0
2,3,0,0,27,100,0,1
3,2,0,0,27,100,0,0
2,2,0,0,27,100,1,0
1,1,0,0,27,100,1,0
2,3,0,0,27,100,0,0
3,3,0,1,27,100,1,1
1,2,0,0,27,100,0,1
3,2,0,0,27,100,0,0
1,3,0,0,27,100,0,0
3,3,0,0,27,100,1,0
2,2,0,1,27,100,1,1
1,1,1,1,27,100,1,0
2,3,0,0,27,100,0,1
1,1,0,1,27,100,1,1
2,3,0,0,27,100,0,1
3,3,1,1,27,100,1,1
3,3,0,0,27,100,1,1
1,NaN,0,0,28,100,0,0
2,2,1,1,28,100,1,1
2,3,0,0,28,100,0,1
3,1,0,0,28,100,0,0
1,1,1,1,28,100,1,1
1,2,0,0,28,100,0,1
2,2,0,0,28,100,1,0
3,1,0,0,28,100,0,0
1,1,0,1,28,100,1,1
2,2,0,1,28,100,1,0
3,3,1,1,28,100,1,0
2,3,0,0,28,100,0,1
1,1,1,1,28,100,1,1
1,2,0,0,28,100,0,1
2,3,0,0,28,100,0,0
3,3,1,1,28,100,1,1
3,3,0,0,28,100,1,1
1,1,1,1,28,100,1,1
2,3,0,0,28,100,0,1
3,3,1,1,28,100,1,1
3,1,0,0,28,100,0,1
1,1,0,0,28,100,1,0
3,3,1,1,28,100,1,1
3,1,0,0,28,100,0,1
1,1,0,0,28,100,1,0
2,3,0,0,28,100,0,0
3,3,1,1,28,100,1,1
3,2,0,0,28,100,0,1
2,2,1,1,28,100,1,1
2,2,0,0,28,100,1,1
3,1,0,0,28,100,0,0
1,1,0,1,28,100,1,1
3,2,0,0,28,100,0,1
2,2,0,1,28,100,1,1
2,3,0,0,28,100,0,1
3,3,1,1,28,100,1,1
2,2,1,1,28,100,1,0
2,2,0,0,28,100,1,1
1,1,0,0,28,100,1,0
2,2,0,0,28,100,1,0
3,3,0,1,28,100,1,1
3,3,0,0,28,100,1,1
1,NaN,0,0,29,100,0,0
2,3,0,0,29,100,0,0
1,1,0,1,29,100,1,1
1,2,0,0,29,100,0,1
2,2,0,0,29,100,1,0
1,2,0,0,29,100,0,0
2,2,1,1,29,100,1,1
1,2,0,0,29,100,0,1
2,2,0,0,29,100,1,0
2,3,1,1,29,100,0,1
2,2,0,0,29,100,1,1
1,2,0,0,29,100,0,0
2,2,0,0,29,100,1,0
3,1,0,0,29,100,0,0
1,1,0,1,29,100,1,1
3,2,0,0,29,100,0,1
1,2,0,0,29,100,0,0
2,3,0,0,29,100,0,0
3,3,1,1,29,100,1,1
2,2,0,1,29,100,1,0
3,1,0,0,29,100,0,1
1,1,1,1,29,100,1,1
1,1,0,0,29,100,1,1
2,3,0,0,29,100,0,0
3,3,0,1,29,100,1,1
3,1,0,0,29,100,0,1
1,1,0,0,29,100,1,0
1,2,0,0,29,100,0,0
2,2,0,0,29,100,1,0
1,2,1,1,29,100,0,1
2,2,0,0,29,100,1,1
3,3,1,1,29,100,1,1
2,2,1,1,29,100,1,0
1,2,0,0,29,100,0,1
2,2,0,0,29,100,1,0
1,2,0,0,29,100,0,0
1,2,0,1,29,100,0,1
2,2,0,1,29,100,1,0
2,2,0,1,29,100,1,0
3,1,0,0,29,100,0,1
1,1,1,1,29,100,1,1
2,2,0,1,29,100,1,0
3,1,0,0,29,100,0,1
1,1,1,1,29,100,1,1
2,2,0,1,29,100,1,0
3,3,1,1,29,100,1,0
2,2,1,1,29,100,1,0
2,2,0,0,29,100,1,1
1,2,0,0,29,100,0,0
2,3,0,0,29,100,0,0
3,3,1,1,29,100,1,1
1,NaN,0,0,30,100,0,1
1,2,0,0,30,100,0,0
2,3,0,0,30,100,0,0
3,3,0,1,30,100,1,1
1,1,0,1,30,100,1,0
3,3,1,1,30,100,1,0
1,2,0,0,30,100,0,1
2,2,0,0,30,100,1,0
1,2,0,0,30,100,0,0
2,3,0,0,30,100,0,0
3,3,0,1,30,100,1,1
2,2,0,1,30,100,1,0
1,1,1,1,30,100,1,0
3,3,1,1,30,100,1,0
1,2,0,0,30,100,0,1
2,2,0,0,30,100,1,0
3,3,1,1,30,100,1,1
2,2,0,1,30,100,1,0
3,1,0,0,30,100,0,1
1,1,1,1,30,100,1,1
1,2,0,0,30,100,0,1
2,2,0,0,30,100,1,0
3,3,1,1,30,100,1,1
2,2,0,1,30,100,1,0
3,1,0,0,30,100,0,1
1,1,1,1,30,100,1,1
1,1,0,1,30,100,1,0
2,2,0,1,30,100,1,0
1,2,0,0,30,100,0,1
2,2,0,0,30,100,1,0
2,2,1,1,30,100,1,1
2,3,0,0,30,100,0,1
3,3,0,1,30,100,1,1
2,2,0,1,30,100,1,0
1,2,0,0,30,100,0,1
2,3,0,1,30,100,0,1
3,1,0,0,30,100,0,1
1,1,1,1,30,100,1,1
1,2,0,0,30,100,0,1
2,2,0,0,30,100,1,0
3,3,1,1,30,100,1,1
2,2,0,1,30,100,1,0
3,1,0,0,30,100,0,1
1,1,1,1,30,100,1,1
2,2,1,1,30,100,1,0
1,2,0,0,30,100,0,1
2,2,0,0,30,100,1,0
3,1,0,0,30,100,0,0
1,1,0,1,30,100,1,1
2,2,0,1,30,100,1,0
1,NaN,0,0,31,100,0,1
2,2,0,1,31,100,1,1
2,2,0,0,31,100,1,1
3,2,1,1,31,100,0,1
1,1,1,1,31,100,1,0
3,1,0,0,31,100,0,1
2,2,0,1,31,100,1,1
3,3,0,0,31,100,1,1
1,2,0,0,31,100,0,0
2,2,1,1,31,100,1,1
2,2,0,0,31,100,1,1
1,1,1,1,31,100,1,1
2,2,1,1,31,100,1,0
3,2,0,0,31,100,0,1
2,3,0,1,31,100,0,1
3,3,0,1,31,100,1,0
1,1,1,1,31,100,1,0
3,1,0,0,31,100,0,1
2,2,0,1,31,100,1,1
3,1,0,0,31,100,0,1
2,2,0,1,31,100,1,1
3,3,0,1,31,100,1,0
2,2,0,1,31,100,1,0
1,1,1,1,31,100,1,0
1,1,0,0,31,100,1,1
2,2,0,0,31,100,1,0
3,3,0,1,31,100,1,1
1,2,0,0,31,100,0,1
3,3,1,1,31,100,1,1
2,3,0,0,31,100,0,1
3,1,0,0,31,100,0,0
1,1,1,1,31,100,1,1
2,1,0,0,31,100,0,1
3,1,0,0,31,100,0,0
1,2,0,0,31,100,0,0
2,2,1,1,31,100,1,1
1,2,0,0,31,100,0,1
2,3,0,0,31,100,0,0
3,3,1,1,31,100,1,1
3,3,1,1,31,100,1,0
1,2,0,0,31,100,0,1
2,3,0,0,31,100,0,0
3,3,1,1,31,100,1,1
3,1,0,0,31,100,0,1
1,1,0,0,31,100,1,0
3,2,0,0,31,100,0,0
2,2,1,1,31,100,1,1
2,2,0,0,31,100,1,1
3,3,1,1,31,100,1,1
2,2,1,1,31,100,1,0
1,2,0,0,31,100,0,1
2,2,1,1,31,100,1,1
1,2,0,0,31,100,0,1
2,2,0,1,31,100,1,1
1,1,1,1,31,100,1,0
3,3,1,1,31,100,1,0
2,1,0,0,32,100,0,1
1,3,0,0,32,100,0,0
3,3,1,1,32,100,1,1
1,3,0,0,32,100,0,1
2,2,0,1,32,100,1,1
1,1,1,1,32,100,1,0
2,2,1,1,32,100,1,0
1,2,1,1,32,100,0,0
1,3,0,0,32,100,0,1
3,3,0,1,32,100,1,1
3,2,0,0,32,100,0,1
2,2,1,1,32,100,1,1
3,2,0,0,32,100,0,1
1,1,1,1,32,100,1,1
3,3,1,1,32,100,1,0
1,3,0,0,32,100,0,1
3,2,0,0,32,100,0,0
2,2,0,1,32,100,1,1
2,3,0,0,32,100,0,1
2,2,0,0,32,100,1,0
1,3,0,0,32,100,0,0
3,3,0,0,32,100,1,0
1,2,0,0,32,100,0,0
3,2,0,0,32,100,0,0
1,3,0,0,32,100,0,0
3,3,0,0,32,100,1,0
2,2,1,1,32,100,1,1
3,2,0,0,32,100,0,1
2,1,0,0,32,100,0,0
1,1,0,1,32,100,1,1
3,2,0,0,32,100,0,1
1,3,0,0,32,100,0,0
2,2,1,1,32,100,1,1
1,2,0,0,32,100,0,1
2,3,0,0,32,100,0,0
1,3,0,1,32,100,0,1
1,1,0,0,32,100,1,1
3,2,0,0,32,100,0,0
2,2,0,1,32,100,1,1
1,3,0,0,32,100,0,1
3,3,1,1,32,100,1,1
3,3,0,0,32,100,1,1
2,2,1,1,32,100,1,1
3,2,0,0,32,100,0,1
2,1,0,0,32,100,0,0
1,3,0,0,32,100,0,0
3,3,0,0,32,100,1,0
2,1,0,0,32,100,0,0
1,1,1,1,32,100,1,1
2,2,0,1,32,100,1,0
1,3,0,0,32,100,0,1
3,3,1,1,32,100,1,1
1,1,0,1,32,100,1,0
2,2,1,1,32,100,1,0
3,2,0,0,32,100,0,1
2,1,0,0,32,100,0,0
1,1,1,1,32,100,1,1
2,2,1,1,32,100,1,0
3,3,1,1,32,100,1,0
2,3,0,0,32,100,0,1
1,1,0,1,32,100,1,1
3,2,0,0,32,100,0,1
2,2,1,1,32,100,1,1
3,2,0,0,32,100,0,1
2,3,0,0,32,100,0,0
3,3,0,0,32,100,1,0
2,1,0,0,32,100,0,0
1,1,0,1,32,100,1,1
3,3,0,1,32,100,1,0
1,3,0,1,32,100,0,0
2,2,1,1,32,100,1,0
3,2,0,0,32,100,0,1
1,1,1,1,32,100,1,1
3,2,0,0,32,100,0,1
2,2,1,1,32,100,1,1
1,1,1,1,33,100,1,0
3,2,0,0,33,100,0,1
2,1,0,0,33,100,0,0
1,3,0,0,33,100,0,0
3,3,1,1,33,100,1,1
3,3,0,0,33,100,1,1
1,1,0,1,33,100,1,1
2,1,0,0,33,100,0,1
1,3,0,0,33,100,0,0
3,2,0,0,33,100,0,0
2,2,1,1,33,100,1,1
3,2,0,0,33,100,0,1
1,1,1,1,33,100,1,1
3,3,0,0,33,100,1,1
2,2,1,1,33,100,1,1
2,2,0,0,33,100,1,1
1,1,0,1,33,100,1,1
3,3,0,0,33,100,1,1
2,1,0,0,33,100,0,0
1,1,0,1,33,100,1,1
2,1,0,0,33,100,0,1
3,2,0,0,33,100,0,0
2,3,0,0,33,100,0,0
1,1,0,1,33,100,1,1
1,1,0,1,33,100,1,0
2,2,1,1,33,100,1,0
3,2,1,1,33,100,0,0
3,3,0,0,33,100,1,1
2,2,0,0,33,100,1,0
1,1,1,1,33,100,1,1
3,3,0,0,33,100,1,1
2,2,1,1,33,100,1,1
3,2,0,0,33,100,0,1
2,1,0,0,33,100,0,0
1,3,0,0,33,100,0,0
3,3,0,1,33,100,1,1
2,2,0,1,33,100,1,0
1,1,1,1,33,100,1,0
2,1,1,1,33,100,0,0
3,2,0,0,33,100,0,1
2,3,0,0,33,100,0,0
3,1,0,0,33,100,0,0
1,1,1,1,33,100,1,1
1,3,0,0,33,100,0,1
3,3,1,1,33,100,1,1
1,1,0,1,33,100,1,0
2,2,1,1,33,100,1,0
3,2,0,0,33,100,0,1
1,3,0,0,33,100,0,0
3,3,0,0,33,100,1,0
2,2,0,1,33,100,1,1
3,3,0,1,33,100,1,0
2,1,0,0,33,100,0,1
1,1,1,1,33,100,1,1
3,3,1,1,33,100,1,0
3,3,0,0,33,100,1,1
2,1,0,0,33,100,0,0
3,2,1,1,33,100,0,1
2,2,0,1,33,100,1,0
1,1,1,1,33,100,1,0
2,2,0,1,33,100,1,0
3,2,1,1,33,100,0,0
3,3,0,0,33,100,1,1
3,2,0,0,33,100,0,0
1,1,1,1,33,100,1,1
2,1,0,0,33,100,0,1
2,2,0,0,33,100,1,0
3,3,1,1,33,100,1,1
2,3,0,0,33,100,0,1
1,1,1,1,33,100,1,1
2,2,1,1,33,100,1,0
3,2,0,1,33,100,0,0
1,3,0,0,33,100,0,1
3,3,0,0,33,100,1,0
2,1,0,0,33,100,0,0
1,1,1,1,33,100,1,1
2,2,0,1,33,100,1,0
1,3,0,0,33,100,0,1
3,3,1,1,33,100,1,1
2,3,0,0,33,100,0,1
1,1,1,1,33,100,1,1
1,NaN,0,0,34,100,0,1
1,2,0,0,34,100,0,0
2,2,0,0,34,100,1,0
3,3,1,1,34,100,1,1
3,1,0,0,34,100,0,1
1,2,0,0,34,100,0,0
2,2,1,1,34,100,1,1
1,2,0,0,34,100,0,1
2,3,0,0,34,100,0,0
3,3,0,1,34,100,1,1
2,2,0,1,34,100,1,0
1,2,1,1,34,100,0,0
3,1,1,1,34,100,0,0
2,2,0,1,34,100,1,0
1,1,1,1,34,100,1,0
3,3,1,1,34,100,1,0
2,2,1,1,34,100,1,0
1,2,0,0,34,100,0,1
2,3,0,0,34,100,0,0
3,3,1,1,34,100,1,1
2,2,0,1,34,100,1,0
1,1,1,1,34,100,1,0
3,3,1,1,34,100,1,0
3,3,0,1,34,100,1,0
2,3,0,0,34,100,0,1
1,2,0,0,34,100,0,0
1,2,0,0,34,100,0,0
2,3,0,0,34,100,0,0
3,3,1,1,34,100,1,1
2,2,1,1,34,100,1,0
1,2,1,1,34,100,0,0
3,1,0,1,34,100,0,0
2,3,0,0,34,100,0,1
1,2,0,0,34,100,0,0
3,3,1,1,34,100,1,1
2,2,1,1,34,100,1,0
1,2,0,0,34,100,0,1
3,3,0,1,34,100,1,1
2,3,0,0,34,100,0,1
1,1,0,1,34,100,1,1
3,3,1,1,34,100,1,0
1,2,0,0,34,100,0,1
2,2,0,1,34,100,1,1
2,3,0,0,34,100,0,1
1,1,1,1,34,100,1,1
2,3,0,0,34,100,0,1
3,3,1,1,34,100,1,1
2,2,0,1,34,100,1,0
1,2,0,0,34,100,0,1
2,2,0,0,34,100,1,0
1,1,1,1,34,100,1,1
3,3,0,1,34,100,1,0
2,2,1,1,34,100,1,0
2,3,0,0,34,100,0,1
3,3,0,1,34,100,1,1
1,2,0,0,34,100,0,1
2,2,0,1,34,100,1,1
1,1,1,1,34,100,1,0
3,3,0,1,34,100,1,0
2,2,1,1,34,100,1,0
2,3,0,0,34,100,0,1
3,3,1,1,34,100,1,1
2,3,0,0,34,100,0,1
1,2,0,0,34,100,0,0
3,1,0,0,34,100,0,0
1,2,0,0,34,100,0,0
2,2,0,1,34,100,1,1
2,3,0,0,34,100,0,1
3,3,1,1,34,100,1,1
2,3,0,0,34,100,0,1
2,2,0,0,34,100,1,0
1,1,0,0,34,100,1,0
1,NaN,1,1,35,100,0,1
2,3,0,0,35,100,0,1
3,3,0,0,35,100,1,0
1,2,0,0,35,100,0,0
2,3,0,0,35,100,0,0
3,1,0,0,35,100,0,0
1,2,0,0,35,100,0,0
2,2,0,0,35,100,1,0
3,3,1,1,35,100,1,1
1,2,0,0,35,100,0,1
2,3,0,0,35,100,0,0
1,1,1,1,35,100,1,1
3,3,0,1,35,100,1,0
1,1,0,1,35,100,1,0
3,3,0,1,35,100,1,0
1,2,0,0,35,100,0,1
2,2,1,1,35,100,1,1
1,1,1,1,35,100,1,0
3,1,0,0,35,100,0,1
1,2,0,0,35,100,0,0
2,2,1,1,35,100,1,1
2,3,0,1,35,100,0,0
3,3,0,1,35,100,1,0
2,3,0,1,35,100,0,0
1,2,0,0,35,100,0,1
2,2,0,0,35,100,1,0
2,3,0,0,35,100,0,0
3,1,0,0,35,100,0,0
1,1,1,1,35,100,1,1
2,3,0,0,35,100,0,1
3,3,0,1,35,100,1,1
1,2,0,0,35,100,0,1
2,2,1,1,35,100,1,1
1,1,1,1,35,100,1,0
3,1,0,0,35,100,0,1
2,2,1,1,35,100,1,1
3,1,0,0,35,100,0,1
1,NaN,0,0,36,100,0,0
2,3,0,0,36,100,0,0
1,2,0,0,36,100,0,0
2,2,0,0,36,100,1,0
1,1,1,1,36,100,1,1
1,1,0,0,36,100,1,1
2,2,0,1,36,100,1,1
1,1,1,1,36,100,1,0
3,3,1,1,36,100,1,0
2,3,0,0,36,100,0,1
1,2,0,0,36,100,0,0
2,3,0,0,36,100,0,0
3,3,0,1,36,100,1,1
2,2,0,1,36,100,1,0
1,1,1,1,36,100,1,0
3,3,0,1,36,100,1,0
2,2,1,1,36,100,1,0
3,3,1,1,36,100,1,0
2,2,0,1,36,100,1,0
1,2,1,1,36,100,0,0
3,1,0,0,36,100,0,1
1,1,0,0,36,100,1,0
2,2,0,1,36,100,1,1
2,2,0,1,36,100,1,0
1,2,0,0,36,100,0,1
2,2,0,0,36,100,1,0
1,1,1,1,36,100,1,1
3,3,1,1,36,100,1,0
2,3,0,0,36,100,0,1
3,3,0,0,36,100,1,0
1,2,0,0,36,100,0,0
2,2,0,1,36,100,1,1
1,1,1,1,36,100,1,0
1,1,0,0,36,100,1,1
3,3,1,1,36,100,1,1
2,2,1,1,36,100,1,0
2,2,0,1,36,100,1,0
2,3,0,0,36,100,0,1
3,3,1,1,36,100,1,1
3,1,0,0,36,100,0,1
1,1,0,0,36,100,1,0
3,1,0,0,36,100,0,0
1,1,0,0,36,100,1,0
2,2,1,1,36,100,1,1
2,3,0,0,36,100,0,1
3,1,0,0,36,100,0,0
1,1,0,1,36,100,1,1
3,1,0,0,36,100,0,1
2,2,1,1,36,100,1,1
1,1,0,0,36,100,1,1
3,3,0,0,36,100,1,0
3,1,0,0,36,100,0,0
1,1,0,0,36,100,1,0
3,3,0,1,36,100,1,1
2,2,1,1,36,100,1,0
2,1,0,0,36,100,0,1
3,3,1,1,36,100,1,1
2,2,0,1,36,100,1,0
1,1,0,0,36,100,1,1
3,2,0,0,36,100,0,0
2,2,1,1,36,100,1,1
1,1,0,1,36,100,1,0
2,3,0,0,36,100,0,1
3,3,1,1,36,100,1,1
2,1,0,0,36,100,0,1
3,3,0,1,36,100,1,1
2,2,1,1,36,100,1,0
2,1,0,0,36,100,0,1
1,1,0,0,36,100,1,0
1,NaN,1,1,37,100,0,1
3,3,0,1,37,100,1,0
2,3,0,0,37,100,0,1
3,3,0,0,37,100,1,0
2,2,1,1,37,100,1,1
2,1,0,0,37,100,0,1
1,1,1,1,37,100,1,1
1,1,0,0,37,100,1,1
2,3,0,0,37,100,0,0
3,3,0,1,37,100,1,1
3,3,0,0,37,100,1,1
1,1,0,0,37,100,1,0
3,3,0,1,37,100,1,1
1,2,0,0,37,100,0,1
2,2,1,1,37,100,1,1
1,2,0,1,37,100,0,0
2,3,0,0,37,100,0,1
3,3,1,1,37,100,1,1
2,3,0,0,37,100,0,1
3,3,1,1,37,100,1,1
2,3,0,0,37,100,0,1
1,2,0,0,37,100,0,0
2,1,0,0,37,100,0,0
1,1,0,0,37,100,1,0
2,2,0,1,37,100,1,1
2,2,1,1,37,100,1,0
1,2,0,1,37,100,0,0
1,1,0,0,37,100,1,1
2,2,0,1,37,100,1,1
3,3,1,1,37,100,1,0
2,2,1,1,37,100,1,0
1,1,0,0,37,100,1,1
1,1,0,0,37,100,1,0
1,2,0,0,37,100,0,0
2,2,0,1,37,100,1,1
1,2,0,0,37,100,0,1
2,3,0,0,37,100,0,0
3,3,1,1,37,100,1,1
2,2,1,1,37,100,1,0
1,1,1,1,37,100,1,0
2,1,0,0,37,100,0,1
3,3,0,1,37,100,1,1
2,3,0,0,37,100,0,1
2,NaN,0,0,38,100,0,0
1,1,1,1,38,100,1,1
3,1,0,0,38,100,0,1
1,1,0,1,38,100,1,1
3,2,0,1,38,100,0,0
1,3,0,0,38,100,0,1
2,3,0,0,38,100,0,0
3,3,0,0,38,100,1,0
2,2,0,1,38,100,1,1
1,1,1,1,38,100,1,0
1,1,0,0,38,100,1,1
3,3,0,1,38,100,1,1
2,3,0,0,38,100,0,1
3,3,0,0,38,100,1,0
2,3,0,0,38,100,0,0
1,2,0,0,38,100,0,0
2,3,0,0,38,100,0,0
1,3,0,0,38,100,0,0
2,2,0,0,38,100,1,0
3,1,0,0,38,100,0,0
2,2,0,1,38,100,1,1
2,2,0,0,38,100,1,1
1,2,0,0,38,100,0,0
3,3,1,1,38,100,1,1
2,3,1,1,38,100,0,0
1,3,0,0,38,100,0,1
3,2,0,0,38,100,0,0
1,2,0,0,38,100,0,0
2,2,0,1,38,100,1,1
1,2,0,0,38,100,0,1
2,3,0,0,38,100,0,0
3,3,1,1,38,100,1,1
2,2,1,1,38,100,1,0
3,1,0,0,38,100,0,1
1,1,0,1,38,100,1,1
2,3,0,0,38,100,0,1
3,3,1,1,38,100,1,1
2,2,1,1,38,100,1,0
1,1,0,0,38,100,1,1
2,3,0,0,38,100,0,0
3,3,1,1,38,100,1,1
2,1,0,0,38,100,0,1
1,1,0,0,38,100,1,0
3,3,0,1,38,100,1,1
2,3,0,0,38,100,0,1
3,3,0,0,38,100,1,0
3,3,0,0,38,100,1,0
1,2,0,0,38,100,0,0
2,2,1,1,38,100,1,1
2,2,0,1,38,100,1,0
2,3,0,0,38,100,0,1
3,3,1,1,38,100,1,1
3,3,1,1,38,100,1,0
1,NaN,0,0,39,100,0,1
2,2,1,1,39,100,1,1
1,1,1,1,39,100,1,0
2,3,0,0,39,100,0,1
3,3,0,1,39,100,1,1
2,3,0,0,39,100,0,1
3,2,0,0,39,100,0,0
2,2,0,0,39,100,1,0
1,3,0,0,39,100,0,0
3,2,0,0,39,100,0,0
2,2,0,0,39,100,1,0
1,1,0,1,39,100,1,1
2,3,0,0,39,100,0,1
3,3,1,1,39,100,1,1
2,2,0,1,39,100,1,0
3,3,1,1,39,100,1,0
2,3,1,1,39,100,0,0
1,2,0,0,39,100,0,1
2,2,0,0,39,100,1,0
1,1,0,1,39,100,1,1
2,3,0,0,39,100,0,1
3,3,1,1,39,100,1,1
2,3,0,0,39,100,0,1
3,2,0,0,39,100,0,0
1,2,0,0,39,100,0,0
3,1,1,1,39,100,0,1
2,2,1,1,39,100,1,0
1,2,0,0,39,100,0,1
3,3,0,1,39,100,1,1
1,2,0,0,39,100,0,1
2,2,1,1,39,100,1,1
1,2,0,1,39,100,0,0
1,1,0,0,39,100,1,1
3,1,0,0,39,100,0,0
1,1,0,0,39,100,1,0
2,3,0,0,39,100,0,0
1,2,1,1,39,100,0,1
3,3,1,1,39,100,1,0
2,3,0,0,39,100,0,1
2,3,0,0,39,100,0,0
1,1,1,1,39,100,1,1
3,3,1,1,39,100,1,0
2,2,0,1,39,100,1,0
1,2,0,0,39,100,0,1
3,3,0,1,39,100,1,1
